name,length
Prospect Street,135.752
Grace Avenue,120.168
,64.228
,27.628000000000004
,144.4
Boylston Street,115.23499999999999
Colonial Drive,269.575
Colonial Drive,82.22600000000001
,216.805
,191.12099999999998
,103.57499999999999
Browning Road,108.42
Browning Road,162.004
Bryant Avenue,336.563
Morrill Avenue,67.469
"['Morrill Avenue', 'Baker Avenue']",203.57100000000003
Sadler Avenue,154.43499999999997
Sadler Avenue,197.686
Norton Way,155.145
Bay View Drive,90.22399999999999
Bay View Drive,284.714
,104.196
,73.78099999999999
,243.392
Heatherwood Drive,479.956
Cranbrook Road,83.866
Cranbrook Road,253.75500000000005
Churchill Road,109.413
Westwood Road,83.038
Westwood Road,170.775
Merlin Circle,81.416
Camelot Drive,172.339
Camelot Drive,247.191
South Street,21.575
Hunting Avenue,99.209
South Street,196.85699999999997
South Quinsigamond Avenue,155.9
South Quinsigamond Avenue,74.573
Elizabeth Street,187.62999999999997
Roberts Street,135.69299999999998
South Quinsigamond Avenue,20.189
South Quinsigamond Avenue,28.403000000000002
Grove Street,723.602
Grove Street,342.94199999999995
Arrowwood Drive,187.26
Hawthorne Road,271.243
Grafton Street,128.531
Hartford Turnpike,136.284
Grafton Street,411.93300000000005
Hartford Turnpike,136.64
Spring Street,169.503
Spring Street,105.259
,397.03100000000006
Dalton Drive,100.901
Hartford Turnpike,97.193
Hartford Turnpike,18.258000000000003
,89.761
Hunter Circle,93.11
Amberly Lane,178.125
Hunter Circle,81.97800000000001
Williamsburg Court,593.0360000000001
Oak Street,114.13499999999999
Oak Street,543.801
Lancelot Road,272.928
Camelot Drive,116.755
Camelot Drive,406.995
Turtle Creek Circle,175.44
South Street,21.575
Keswick Street,30.557000000000002
South Street,107.898
Main Circle,206.084
Main Street,277.179
Main Street,301.59900000000005
,47.36
,70.49399999999999
Pond View Drive,147.49900000000002
Sherwood Avenue,204.643
Oak Street,157.724
Oak Street,142.23000000000002
Old Oak Street,98.076
Oak Street,151.075
Oak Street,127.77800000000002
Old Mill Road,705.8939999999999
Main Street,22.683
Main Street,320.9820000000001
,60.099999999999994
South Quinsigamond Avenue,51.525000000000006
Hunter Circle,93.11
Dartmoor Drive,154.059
Heatherwood Drive,479.956
Dartmoor Drive,238.04899999999995
,102.255
Avon Avenue,31.267
Greylock Avenue,129.568
Avon Avenue,189.928
Cranbrook Road,253.755
Prospect Street,247.89300000000003
Prospect Street,412.795
Flamingo Circle,101.739
Wheelock Street,231.505
Wheelock Street,152.677
Wachusett Circle,194.34200000000004
South Quinsigamond Avenue,111.79899999999999
South Quinsigamond Avenue,104.041
John Street,163.084
Saybrook Road,76.374
Saybrook Road,316.73800000000006
Jenney Street,216.42200000000003
Gold Street,374.8239999999999
Cherry Street,46.322
Cherry Street,521.2989999999999
Norcross Point,82.27199999999999
Bay View Drive,339.14700000000005
Bay View Drive,284.714
Checkerberry Lane,122.94900000000001
Bumble Bee Circle,207.06
Bumble Bee Circle,140.09199999999998
Pussy Willow Road,102.537
Pearl Street,92.252
"['Avon Avenue', 'Phillips Avenue']",118.36699999999999
Phillips Avenue,185.546
Beverly Hill Drive,55.125
Beverly Hill Drive,607.13
Hillside Lane,93.9
Lawrence Street,113.505
Fiske Street,178.841
Maple Avenue,24.543
Maple Avenue,130.166
Oak Ridge Way,36.109
,120.464
,140.695
North Quinsigamond Avenue,11.103
Main Street,181.21499999999997
North Quinsigamond Avenue,293.247
Flint Meadow Lane,106.042
Washington Street,42.883
Washington Street,278.038
Artemas Avenue,80.093
Mallard Circle,153.871
Spring Street,259.521
Main Street,277.17900000000003
Saint James Road,340.977
Amberly Lane,178.125
Hunter Circle,91.94399999999999
Hunter Circle,367.78700000000003
Holman Street,100.789
Holman Street,147.89300000000003
Shepard Lane,180.526
Angela Avenue,216.42499999999995
Maury Lane,77.63
Maury Lane,282.5590000000001
Cooper Drive,91.169
Thomas Farm Circle,124.744
Thomas Farm Circle,417.662
South Street,21.024
Farview Avenue,138.68099999999998
South Street,107.898
Villa Road,119.31
Villa Road,70.429
Wingate Street,108.88900000000001
Oregon Avenue,46.371
Oregon Avenue,55.032
Marietta Avenue,197.484
Longfellow Road,499.71299999999985
Browning Road,111.765
Browning Road,286.34600000000006
"['Sterling Street', 'Svenson Road']",228.13999999999996
Sterling Street,58.043000000000006
Naples Street,108.399
Main Street,137.208
Taft Road,134.77700000000002
Maple Avenue,115.387
Maple Avenue,85.01200000000001
Crescent Street,23.022
Crescent Street,233.332
Harriet Avenue,81.479
,86.884
Boston Turnpike,52.147999999999996
,102.255
Farmington Drive,325.63499999999993
Farmington Drive,77.292
Prospect Street,140.307
Prospect Street,247.89300000000003
Birch Brush Road,539.535
Hawkridge Road,97.396
Lake Street,256.238
Lake Street,857.6330000000002
Naples Street,77.361
Naples Street,108.399
Edgewater Avenue,323.50500000000005
Edgewater Avenue,60.846999999999994
Red Coat Circle,100.573
Fox Hill Road,336.921
Fox Hill Road,284.323
Red Coat Road,326.298
Prospect Street,37.74
Prospect Street,135.752
Worthington Avenue,26.881
Worthington Avenue,239.441
Kingston Street,290.512
Main Street,44.476
,21.372999999999998
Maple Avenue,61.65
Main Street,109.285
Merlin Circle,81.416
Hartford Turnpike,18.257
George Street,127.11200000000001
Hartford Turnpike,214.56
Prospect Street,385.726
Swan Circle,142.228
Greenwood Avenue,74.837
Main Boulevard,21.796
Main Boulevard,92.792
Notch Brook Road,161.612
Groveland Street,61.155
Svenson Road,66.412
Svenson Road,53.41600000000001
General Avenue,157.166
Liberty Tree Lane,160.764
Bunker Hill Road,105.654
Minuteman Way,162.16
Minuteman Way,707.892
Moulton Avenue,117.15499999999999
High Street,76.092
Highridge Road,326.769
High Street,113.582
Maplewood Road,136.889
Grafton Street,160.68400000000003
Grafton Street,139.343
Worthington Avenue,194.11699999999996
Worthington Avenue,26.881
Benton Street,83.832
Boston Drive,126.021
Wesleyan Street,198.14
Grafton Street,201.78700000000003
Grafton Street,115.571
"['Everett Avenue', 'Greylock Avenue']",358.441
Everett Avenue,200.30499999999998
Morrill Avenue,66.701
,71.484
,80.444
,50.186
Eastern Point Drive,71.09
Eastern Point Drive,71.08999999999999
Eastern Point Drive,56.998000000000005
Sycamore Road,265.634
Ruthen Circle,390.43199999999996
Ruthen Circle,390.4319999999999
Alice Avenue,144.327
Toblin Hill Drive,107.93299999999999
Toblin Hill Drive,89.99100000000001
Bummet Brook Circle,109.66499999999999
Walnut Street,327.495
Boston Turnpike,370.421
Hylair Drive,68.854
Hylair Drive,108.71000000000001
Roman Drive,412.36899999999986
May Street,74.177
Florence Street,132.962
,111.93199999999999
Commons Drive,64.615
Commons Drive,153.546
,153.045
Cherry Street,327.7440000000001
Cherry Street,180.14399999999998
Manor Road,35.719
Saxon Lane,128.777
Olde Colony Drive,186.122
Saxon Lane,170.49
Fyrbeck Avenue,96.09
Barrows Road,127.13
Spring Street,108.06200000000001
Spring Street,96.093
Old Barn Road,76.342
Redland Street,227.05699999999996
Redland Street,53.489999999999995
Colonial Drive,17.879
Jacobson Drive,153.72
Colonial Drive,307.197
Chamberlain Road,68.782
Selina Street,107.297
Elm Street,138.23000000000002
Elm Street,62.117
Silver Gate Circle,72.179
Fairlawn Circle,110.533
Fairlawn Circle,311.79100000000005
Miller Place,55.223
Eaton Avenue,24.242
Pleasant View Street,53.669
"['Eaton Avenue', 'Pond Avenue']",215.01099999999997
Bonnie Dell Lane,173.555
Huntington Road,66.698
Salisbury Street,26.558
,46.864
,89.208
,12.08
Commons Drive,31.015
Boston Turnpike,530.417
Industrial Drive,347.345
Hunting Avenue,114.437
Washington Street,354.154
Hunting Avenue,97.815
Flamingo Circle,101.739
Oriole Circle,124.461
Oriole Circle,65.789
Job Cushing Road,174.939
,124.933
"['Parker Road', 'Oregon Avenue']",316.5399999999999
North Quinsigamond Avenue,42.199
North Quinsigamond Avenue,122.75300000000001
Boston Turnpike,211.643
Gordon Road,135.539
,39.995
Boston Turnpike,48.412
Trowbridge Circle,165.62800000000001
Browning Road,286.34600000000006
Gulf Street,112.80300000000001
Gulf Street,751.2130000000001
Hillando Drive,271.06100000000004
Hillando Drive,550.0029999999999
Bayberry Circle,102.519
Cypress Avenue,161.31599999999997
Gulf Street,338.479
Gulf Street,299.09700000000004
Oval Drive,183.86100000000002
Sewell Street,93.116
Sewell Street,571.0360000000001
Turning Leaf Circle,112.249
Memorial Drive,7.943
Memorial Drive,61.352
Newton Street,99.65700000000001
Rosedale Avenue,74.94
Rosedale Avenue,70.02199999999999
Old Oak Street,98.076
Old Oak Street,95.649
Redland Street,227.05700000000002
Grafton Street,362.051
Grafton Street,97.66799999999999
Hemingway Street,247.78700000000003
Willet Drive,94.251
Tennis Drive,559.1800000000001
Grafton Circle,94.765
Grafton Street,22.01
Grafton Street,25.023
Sinclair Road,148.71200000000002
Hemingway Street,135.152
Hemingway Street,312.71600000000007
Thoreau Circle,97.42800000000001
Leonard Parkway,136.61
Walnut Street,193.713
Walnut Street,152.318
Red Coat Circle,100.57300000000001
South Street,164.65
South Street,283.922
Arch Street,356.452
Ronald Lane,110.933
School Street,151.60399999999998
School Street,215.68500000000003
,33.967
Clews Street,133.17399999999998
Clews Street,139.27
Willard Avenue,178.901
Elm Street,31.528
Elm Street,252.253
Holt Street,232.23700000000002
,33.967
Hartford Turnpike,18.602
Hartford Turnpike,122.66799999999999
Hartford Turnpike,50.352999999999994
Hartford Turnpike,183.97399999999996
Sycamore Road,265.634
Arrowwood Drive,93.348
Arrowwood Drive,65.856
Tavern Street,170.469
Liberty Drive,383.37199999999996
Seton Drive,446.0230000000001
Lamplighter Drive,201.95899999999997
Lamplighter Drive,127.26100000000001
"['Lakeside Drive', 'Smith Road']",169.253
Lake Street,93.297
Lake Street,26.592
Roger Street,76.243
Trowbridge Lane,248.38400000000001
Founders Road,199.02900000000002
Trowbridge Circle,165.62800000000001
Founders Road,133.757
Stoney Hill Road,639.0640000000002
Stoney Hill Road,117.577
Nightingale Drive,265.15799999999996
,214.50400000000002
Boylston Street,184.10700000000003
Boylston Street,248.315
Main Street,113.80199999999999
,24.359
Harrington Avenue,60.897999999999996
Harrington Avenue,24.561999999999998
Childs Street,101.16499999999999
Lake Street,64.622
Lake Street,263.42699999999996
,118.24300000000001
Crescent Street,119.751
Boston Turnpike,154.15300000000002
Round Table Road,91.383
Round Table Road,150.26
Sword Street,79.473
Naples Street,77.36100000000002
Plainfield Avenue,313.57500000000005
Plainfield Avenue,81.895
Boston Turnpike,110.10900000000001
Baker Avenue,307.914
Hemlock Circle,75.285
Benjamin Lane,122.599
Metcalf Road,33.068
Fairlawn Circle,311.79099999999994
Fairlawn Circle,110.533
Carrie Circle,157.923
Lake Street,99.986
Walnut Street,477.0540000000001
Walnut Street,168.781
Sajda Drive,205.04799999999997
Monroe Street,97.879
Wiltshire Drive,156.22100000000003
Monroe Street,313.033
,45.297
Harrington Farms Way,124.75500000000001
Harrington Farms Way,87.12199999999999
Essex Drive,22.957
Westbrook Crossing Drive,75.08200000000001
Westbrook Crossing Drive,74.707
Prospect Street,13.024000000000001
Commonwealth Avenue,147.371
Maple Avenue,74.625
Maple Avenue,44.97
Walnut Street,327.495
Walnut Street,35.209999999999994
Tennis Drive,559.18
Old Salem Circle,136.637
Wachusett Circle,120.179
Wachusett Circle,139.915
Higgins Street,57.336
Old Mill Road,98.17999999999999
Harrington Avenue,89.271
Old Mill Road,177.064
Leonard Parkway,136.61
Hartford Turnpike,36.908
Bellingham Way,67.552
Merriam Avenue,221.28
Boylston Street,71.607
Boylston Street,220.673
Ireta Road,84.875
General Avenue,146.196
Main Street,75.11
Main Street,445.984
Boylston Street,405.90199999999993
Boylston Street,122.70700000000001
Boylston Circle,149.704
Boylston Street,31.104
Boylston Street,115.26599999999999
Church Road,112.309
Grafton Street,201.78699999999998
Boylston Street,115.26599999999999
Main Street,41.854
Main Street,183.336
Main Street,65.069
School Street,215.685
Main Circle,26.959
Main Street,372.987
Main Street,41.854
Main Street,89.68100000000001
Main Street,6.749
Maple Avenue,78.126
Hascall Street,175.80899999999997
Wesleyan Street,198.14
Wesleyan Street,185.08700000000002
Boylston Street,220.673
Boylston Street,719.7830000000001
Boylston Circle,105.642
Venus Drive,286.78299999999996
,25.388
Prospect Street,443.875
Prospect Street,47.56399999999999
Hascall Street,175.80900000000003
Maple Avenue,78.126
Maple Avenue,200.57199999999997
,416.457
Harvey Place,83.396
Main Street,5.88
,99.31800000000001
,6.025
Main Street,53.947
Dewey Road,12.662
Boston Turnpike,145.667
Svenson Road,13.489
Svenson Road,66.41199999999999
Boston Turnpike,135.246
Svenson Road,13.489
Boston Turnpike,116.901
Harrington Avenue,249.961
Spring Terrace,164.824
Spring Terrace,91.982
Willow Woods Drive,150.371
Willow Woods Drive,150.371
Laurel Ridge Lane,168.692
Highland Hill Drive,139.445
Laurel Ridge Lane,168.692
Meadow Hill Road,186.626
Meadow Hill Road,150.412
Highland Hill Drive,139.445
Meadow Hill Road,156.75900000000001
Meadow Hill Road,186.626
North Street,200.168
North Street,108.043
Meadow Hill Road,150.412
High Street,76.092
High Street,111.49699999999999
Meadow Hill Road,156.759
Memorial Drive,597.821
Memorial Drive,161.013
Adams Farm Road,161.194
Adams Farm Road,79.262
Adams Farm Road,171.416
Independence Lane,88.076
Patriot Lane,308.126
Gold Street,374.824
Gold Street,321.524
Adams Farm Road,249.98299999999998
Independence Lane,334.83700000000005
Independence Lane,334.83700000000005
Independence Lane,88.076
Patriot Lane,308.12600000000003
Adams Farm Road,249.98299999999998
Adams Farm Road,79.262
Hamilton Circle,109.95499999999998
Hamilton Circle,109.955
Slocum Meadow Lane,224.38899999999995
Slocum Meadow Lane,172.042
Hampshire Drive,269.58
Slocum Meadow Lane,172.04199999999997
Slocum Meadow Lane,128.89100000000002
Trinity Circle,32.3
Slocum Meadow Lane,128.891
Slocum Meadow Lane,188.418
Parmenter Hill Road,130.337
Gulf Street,174.14099999999996
Gulf Street,307.722
Slocum Meadow Lane,188.418
Wachusett Circle,139.915
Wachusett Circle,261.965
Grist Mill Circle,100.031
Holman Heights Circle,139.226
Park Grove Lane,202.01900000000006
Park Grove Lane,213.86599999999999
Spring Street,113.838
Spring Street,129.07099999999997
Park Grove Lane,202.01899999999998
Hickory Bend Road,205.755
Settlers Road,248.48499999999999
Blackthorn Road,354.121
"['Blackthorn Road', 'Northland Road']",259.75800000000004
Hickory Bend Road,205.755
Knights Road,135.126
Morningside Drive,270.186
Morningside Drive,239.27700000000004
Cranbrook Road,83.866
Balsam Circle,111.20500000000001
Ashwood Circle,74.944
Ashwood Circle,162.05900000000003
Balsam Circle,111.20499999999998
Shetland Way,64.573
Appaloosa Drive,329.1190000000001
Appaloosa Drive,119.89200000000001
Shetland Way,64.573
Thoroughbred Way,59.312
Appaloosa Drive,119.89200000000001
Appaloosa Drive,403.4630000000001
Thoroughbred Way,59.312
South Street,1038.4860000000006
South Street,123.829
Appaloosa Drive,403.46299999999985
Orchard Meadow Drive,322.25899999999996
Grafton Street,100.827
Grafton Street,93.01199999999999
Orchard Meadow Drive,95.824
Cortland Grove Drive,49.69
Cortland Grove Drive,174.685
Orchard Meadow Drive,142.684
Orchard Meadow Drive,95.824
Blossom Tree Drive,42.296
Orchard Meadow Drive,52.96000000000001
Blossom Tree Drive,276.79200000000003
Orchard Meadow Drive,148.416
Orchard Meadow Drive,52.96000000000001
Cider Mill Drive,77.775
Orchard Meadow Drive,56.431000000000004
Orchard Meadow Drive,56.431
Orchard Meadow Drive,148.416
Cortland Grove Drive,49.69
Cortland Grove Drive,174.685
Cortland Grove Drive,135.98
Blossom Tree Drive,276.79200000000003
Blossom Tree Drive,42.296
Blossom Tree Drive,64.242
Blossom Tree Drive,64.24199999999999
Apple Seed Drive,35.319
Orchard Meadow Drive,142.684
Orchard Meadow Drive,322.25900000000007
Apple Seed Drive,35.319
Apple Seed Drive,62.325
Apple Seed Drive,62.325
Crimson Drive,80.15100000000001
Crimson Drive,345.952
Hickory Drive,627.2959999999999
Crimson Drive,80.151
Cider Mill Drive,64.50500000000001
Cider Mill Drive,64.50500000000001
Cider Mill Drive,77.775
Thorning Drive,163.26500000000001
Lamplighter Drive,583.514
Lamplighter Drive,100.831
Taha Drive,144.555
Sajda Drive,263.949
"['Afra Drive', 'Sajda Drive']",201.928
"['Afra Drive', 'Sajda Drive']",201.928
Sajda Drive,66.027
Sajda Drive,205.048
Taha Drive,144.555
Sajda Drive,263.94900000000007
Sajda Drive,66.027
Spring Street,188.522
Spring Street,182.62699999999998
Holman Street,348.41700000000003
Holman Street,129.10399999999998
Holman Street,220.184
Holman Street,70.495
Alice Avenue,144.327
Park Street,136.17399999999998
Holman Street,70.495
Holman Street,100.789
Park Street West,100.31599999999999
Main Street,445.984
Main Street,239.077
Founders Road,133.757
Carlton Street,154.539
Main Street,239.077
South Street,114.13100000000001
Main Street,130.464
Julio Drive,551.2700000000001
South Street,387.52
South Street,114.13100000000001
Centech Boulevard,211.723
Centech Boulevard,816.478
Cherry Street,154.051
Cherry Street,186.187
Holden Street,64.349
Spring Street,129.071
Spring Street,232.06099999999998
Spring Terrace,91.982
Norwood Avenue,69.708
Main Street,75.685
Main Street,75.11
Main Street,65.069
Main Street,75.685
Main Circle,71.11800000000001
Boylston Street,169.58800000000002
Boylston Street,71.607
Loring Street,162.101
,42.04
Prospect Street,47.56399999999999
Prospect Street,176.26099999999997
,599.8149999999999
Boylston Street,237.68900000000002
Boylston Street,98.577
,532.3570000000001
,368.71899999999994
,13.775
Prospect Street,11.919
Prospect Street,31.46
Dartmoor Drive,28.777
Prospect Street,29.727
Boylston Street,61.785
Boylston Street,8.774
Grafton Street,11.454
Knowlton Avenue,379.61099999999993
Grafton Street,109.26899999999999
Grafton Street,11.454
Raymond Avenue,258.546
Grafton Street,115.57099999999998
Grafton Street,124.45500000000001
Grafton Street,7.869
Paton Road,222.216
,144.776
Grafton Street,7.869
Grafton Street,60.531000000000006
Main Street,18.794
,12.225
Main Street,239.06
,6.4
,14.422
Kings Brook Avenue,179.956
Old Mill Road,71.395
Old Mill Road,98.17999999999999
Kings Brook Avenue,179.95600000000002
Hampshire Drive,269.58000000000004
Parmenter Hill Road,123.73199999999999
Parmenter Hill Road,130.337
Parmenter Hill Road,276.064
Parmenter Hill Road,123.732
Clover Glen Circle,52.792
Clover Glen Circle,52.792
Trinity Circle,32.3
Slocum Meadow Lane,224.389
Boylston Street,149.577
Boylston Street,31.607
Main Street,135.90099999999998
Main Street,79.705
Lear Street,50.255
Lear Street,50.254999999999995
Lear Street,129.012
Temple Court,64.635
Temple Court,64.63499999999999
Spring Meadow Drive,57.916
Spring Meadow Drive,89.46100000000001
Spring Meadow Drive,52.38499999999999
Spring Meadow Drive,57.916000000000004
Hartford Turnpike,50.352999999999994
Hartford Turnpike,139.77
Valente Drive,59.004000000000005
Hutchins Street,59.645
Maple Avenue,56.794999999999995
Maple Avenue,55.688
North Quinsigamond Avenue,268.128
North Quinsigamond Avenue,130.116
Lear Street,93.153
Tamarack Lane,226.77099999999996
Lear Street,57.150999999999996
Lear Street,93.15300000000002
Main Street,29.805
Main Street,26.538999999999998
Thestland Drive,160.989
,53.532
Boston Worcester Turnpike,106.19900000000001
Althea Path,70.346
Eastern Point Drive,11.179
Eastern Point Drive,148.65
Clinton Street,70.867
Glendale Avenue,166.184
Glendale Avenue,166.184
Timari Drive,145.753
Grafton Street,109.269
Grafton Street,99.988
Main Street,81.28800000000001
Cypress Avenue,55.048
,13.043
Cypress Avenue,139.26099999999997
,13.043
Lakeside Drive,9.559
"['Lakeside Drive', 'Smith Road']",169.25300000000001
Stringer Dam Road,30.110999999999997
Boylston Street,8.774
Boylston Street,169.588
Avalon Way,372.45000000000005
Hartford Turnpike,307.40200000000004
Hartford Turnpike,620.0029999999999
Avalon Way,372.45000000000005
Harlow Road,137.118
Hartford Turnpike,43.006
Hartford Turnpike,258.333
Purinton Street,117.054
,16.171
Olympia Avenue,196.792
Muzzy Avenue,65.58
"['Baker Avenue', 'Morrill Avenue']",203.57099999999997
Baker Avenue,307.914
Grafton Street,6.728
Woodland Road,82.154
Grafton Street,114.072
Valente Drive,9.55
Valente Drive,71.132
Valente Drive,9.55
Valente Drive,76.32600000000001
Valente Drive,8.829
Valente Drive,8.829
Valente Drive,64.12100000000001
Green Street,1170.7850000000003
Appaloosa Drive,329.119
South Street,13.73
South Street,50.260000000000005
Yorkshire Terrace,295.62799999999993
Rustic Avenue,41.804
Rustic Avenue,123.184
Rustic Avenue,123.18399999999998
Leblanc Road,236.25599999999997
North Quinsigamond Avenue,128.05100000000002
North Quinsigamond Avenue,21.171
Eastern Point Drive,22.521
Revere Circle,65.158
Revere Circle,65.158
Adams Farm Road,171.416
Adams Farm Road,161.19400000000002
Memorial Drive,7.681
Memorial Drive,79.291
,60.227000000000004
Memorial Drive,79.291
Memorial Drive,84.37
,106.01899999999998
Hartford Turnpike,205.45499999999998
Hartford Turnpike,72.877
Memorial Drive,67.858
Memorial Drive,7.943
,60.544
Hartford Turnpike,72.87700000000001
Hartford Turnpike,153.29000000000002
Memorial Drive,67.858
Memorial Drive,84.37
,96.379
Grove Street,342.942
Lake Street,68.784
Lake Street,136.463
Meadowsweet Road,233.843
Arrowwood Drive,187.26000000000002
Arrowwood Drive,109.1
Cottonwood Circle,98.78500000000001
Thoreau Circle,97.428
Emerson Circle,84.332
Sinclair Road,313.361
Sinclair Road,148.712
Hemingway Street,114.007
Sinclair Road,313.36100000000005
Hemingway Street,247.787
Emerson Circle,84.33200000000001
Topsfield Circle,252.68200000000002
Topsfield Circle,254.645
Sheryl Drive,370.80400000000003
Boston Turnpike,58.585
,135.579
Point Road,169.257
Darren Drive,62.073
Darren Drive,62.073
Shannon Drive,82.31400000000001
Shannon Drive,160.684
Fortune Boulevard,37.333
Fortune Boulevard,37.333
Fortune Boulevard,497.166
Fortune Boulevard,5.772
Centech Boulevard,816.4780000000001
Fortune Boulevard,5.772
Fortune Boulevard,493.49800000000005
Victoria Circle,114.03999999999999
Lake Street,31.071
Lake Street,335.396
,416.457
Lake Street,31.071
,291.32000000000005
Lake Street,228.012
Prospect Street,150.78799999999998
Reservoir Street,90.571
Prospect Street,65.30600000000001
Olde Colony Drive,244.47699999999998
Olde Colony Drive,186.122
Dartmoor Drive,238.04900000000004
Medieval Road,136.568
Carter Road,413.196
Carter Road,231.76300000000003
Camelot Drive,116.231
Camelot Drive,313.03
Joseph Road,132.373
Camelot Drive,406.99500000000006
Joseph Road,119.35900000000001
Joseph Road,61.844
Camelot Drive,106.547
Camelot Drive,97.804
Round Table Road,254.566
Stone Avenue,186.623
Tuscan Place,89.205
,46.864000000000004
Eaglehead Terrace,209.428
North Quinsigamond Avenue,11.026
North Quinsigamond Avenue,73.45199999999998
Oak Street,114.381
Oak Street,82.854
Oak Meadow Circle,96.035
Oak Meadow Circle,96.035
Lake Street,228.012
Lake Street,68.784
Grove Meadow Lane,144.55200000000002
Grove Meadow Lane,144.55200000000002
Lake Way,64.098
Salisbury Street,6.837
Salisbury Street,26.558
Lake Way,64.098
Melvin Avenue,154.943
Tatassit Circle,41.988
South Quinsigamond Avenue,320.552
South Quinsigamond Avenue,295.081
Tatassit Circle,41.988
Silver Gate Circle,72.179
Clark Way,47.789
Old Mill Road,378.32800000000003
Old Mill Road,98.538
Clark Way,47.789
Birchwood Drive,21.439
Wood Street,71.75
Park Street West,12.167
Lillian Terrace,29.977
Jordan Road,26.549
Jordan Road,167.655
Lillian Terrace,29.977
,56.165
,171.149
,80.44399999999999
,56.165
,71.484
,171.149
Howe Avenue,309.39000000000004
Lake Street,80.255
Lake Street,157.22199999999998
North Quinsigamond Avenue,40.364
North Quinsigamond Avenue,136.67
,90.928
,90.928
,81.621
,81.621
Redland Street,143.605
,75.164
Hemingway Street,488.937
Lake Street,157.222
Lake Street,108.383
Worthington Avenue,157.618
Worthington Avenue,17.948
,397.03099999999995
Stoneland Road,231.45099999999996
,106.044
,89.761
,12.821
North Quinsigamond Avenue,51.463
North Quinsigamond Avenue,10.244
Lakeside Path,95.404
,12.821
,9.655
Lakeside Path,95.404
Lakeside Path,12.548
,9.655
Lakeside Path,86.036
Church Road,112.309
Church Road,59.981
Lake Street,50.592
Lake Street,84.11699999999999
,75.365
Harris Avenue,8.375
Harris Avenue,171.914
,75.36500000000001
Tolblin Hill Drive,20.986
Oak Street Terrace,48.39
Rice Street,59.260000000000005
High Street,111.497
North Street,252.42700000000002
North Street,51.748999999999995
